order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
2167431,2405,87,1,9,7
571261,2405,88,2,15,1
2299500,2405,89,3,20,1
1561881,2405,90,5,14,2
158462,2405,91,2,17,4
3230992,2405,92,6,12,4
995919,2405,93,1,16,2
921094,2405,94,0,10,6
2623166,2405,95,2,14,2
1524701,2405,96,3,13,1
3329353,2405,97,5,15,2
217454,2405,98,6,14,1
145800,2405,99,6,16,0
456185,2405,100,0,7,1
1498854,2409,1,6,19,
1314104,2409,2,0,16,1
1053698,2409,3,0,19,0
511077,2409,4,0,15,7
1669766,2409,5,1,11,15
2333599,2409,6,1,11,0
1205250,2409,7,6,12,5
1825232,2409,8,4,20,30
314628,2409,9,2,20,5
684560,2409,10,2,17,14
3362936,2409,11,6,12,4
1183152,2409,12,0,18,1
1507898,2409,13,1,14,1
213389,2409,14,4,15,10
1157224,2409,15,6,18,9
133625,2409,16,6,17,7
1904127,2409,17,5,16,6
3330060,2409,18,0,12,9
937116,2409,19,0,13,28
2990051,2409,20,2,20,23
1864436,2409,21,5,18,3
1966084,2409,22,0,11,2
1818136,2409,23,5,17,5
3334607,2409,24,2,16,4
2346150,2409,25,0,13,5
990917,2409,26,1,19,1
802931,2409,27,2,20,1
1117315,2409,28,4,16,9
2854088,2409,29,5,16,1
2362192,2409,30,1,14,3
496304,2409,31,2,17,8
2548272,2409,32,3,3,8
1697208,2409,33,1,19,5
2002949,2409,34,6,20,5
1618874,2409,35,3,11,4
2160745,2409,36,4,19,8
1784635,2409,37,1,13,4
1191287,2409,38,1,14,7
3217497,2409,39,4,8,10
1065993,2409,40,3,14,27
557157,2409,41,0,12,4
2845720,2409,42,2,14,2
1561949,2409,43,5,13,3
3097445,2409,44,2,17,4
3208267,2409,45,4,11,2
630665,2409,46,6,16,16
2201845,2409,47,4,10,5
3322635,2409,48,6,11,16
1594674,2409,49,6,11,7
1330737,2443,1,6,10,
2802299,2443,2,5,19,13
3130578,2443,3,1,15,3
2956290,2443,4,5,12,18
1953105,2443,5,0,17,30
352913,2443,6,0,13,7
942135,2443,7,0,16,30
2661875,2443,8,0,19,7
1153431,2443,9,6,19,6
986721,2443,10,6,13,7
34192,2443,11,0,17,15
1007404,2443,12,5,22,5
1788108,2443,13,6,12,8
1411895,2443,14,0,13,15
434817,2443,15,0,10,14
1615359,2443,16,0,16,7
3313675,2443,17,0,13,14
3152730,2443,18,2,15,9
2479806,2443,19,0,15,12
3042686,2443,20,0,19,30
496950,2443,21,0,17,28
234068,2468,1,2,10,
287963,2468,2,1,17,6
1921457,2468,3,4,18,17
3116959,2468,4,1,12,18
2582557,2468,5,3,14,9
1295406,2468,6,5,17,9
3279649,2468,7,1,16,10
3041896,2468,8,1,17,0
2334308,2468,9,3,21,9
1115285,2468,10,6,17,10
2923087,2468,11,4,10,5
2232685,2468,12,1,16,4
1396487,2468,13,6,7,5
780657,2468,14,1,8,2
448745,2468,15,2,15,8
1766404,2468,16,2,11,7
790615,2468,17,0,15,5
1891848,2468,18,3,8,3
1165224,2468,19,6,19,3
2488116,2468,20,5,18,6
2279330,2468,21,3,15,5
2758743,2468,22,1,14,5
3367227,2468,23,4,17,3
2251085,2468,24,2,13,5
478264,2468,25,3,10,8
2438563,2468,26,4,19,1
1117305,2468,27,5,14,8
2990766,2468,28,3,9,5
3125622,2468,29,5,17,9
2052756,2468,30,4,10,13
288044,2468,31,6,14,9
1190601,2468,32,3,18,4
1340162,2468,33,1,16,5
3038510,2468,34,2,6,1
1053379,2468,35,1,8,6
1717416,2468,36,5,17,4
902894,2468,37,6,14,1
1884434,2468,38,1,11,2
2075602,2468,39,2,17,8
2140106,2468,40,3,9,1
3317717,2468,41,5,13,9
3415970,2468,42,1,18,3
778961,2468,43,5,17,4
527835,2468,44,2,18,4
2671736,2468,45,1,13,6
2229455,2468,46,3,13,2
3045361,2468,47,5,16,2
648103,2468,48,4,16,6
568518,2468,49,2,9,5
747856,2468,50,2,21,0
2774898,2468,51,2,11,7
1468171,2468,52,2,7,7
2737172,2468,53,3,7,8
2084096,2468,54,6,13,3
1802471,2468,55,4,10,5
242571,2468,56,3,11,6
2056789,2468,57,0,19,4
1039455,2468,58,4,12,4
1640691,2468,59,1,16,4
1976143,2468,60,3,10,2
47772,2468,61,0,15,4
2225199,2468,62,1,16,1
1321977,2468,63,6,18,5
3209598,2468,64,2,9,3
2139468,2468,65,2,12,7
3153738,2468,66,1,15,6
468037,2468,67,2,10,1
3363061,2468,68,6,19,4
358636,2487,1,6,10,
1831939,2487,2,2,14,10
918855,2487,3,0,15,30
610304,2487,4,2,14,2
1203010,2487,5,5,13,17
314578,2487,6,1,16,17
534939,2487,7,0,15,27
2460146,2487,8,2,15,2
3395519,2487,9,3,11,8
520460,2487,10,4,15,8
428001,2487,11,2,13,19
1454986,2495,1,3,16,
943937,2495,2,2,12,6
2757115,2495,3,3,17,22
1695182,2495,4,2,7,30
216011,2495,5,2,6,14
1809053,2495,6,1,7,6
1882277,2495,7,3,11,23
1727653,2495,8,1,14,5
325637,2495,9,4,11,3
847717,2495,10,2,12,5
998669,2495,11,2,7,7
628149,2495,12,5,9,17
1048627,2495,13,1,8,30
2696214,2495,14,1,9,7
2251648,2495,15,5,18,4
501994,2495,16,1,9,10
1788569,2495,17,2,12,8
1012070,2495,18,5,11,3
2286240,2495,19,1,11,17
404552,2495,20,6,9,12
3267091,2495,21,3,13,18
380233,2495,22,1,17,5
2072090,2495,23,4,11,3
2854760,2495,24,2,6,5
2762285,2495,25,2,8,7
624799,2495,26,1,9,6
25976,2495,27,1,9,7
3085125,2495,28,3,15,2
2593473,2495,29,4,8,8
1608041,2495,30,0,8,10
406622,2495,31,1,8,15
1657741,2495,32,4,9,10
202593,2495,33,1,10,11
2614759,2495,34,5,8,4
786231,2516,1,0,10,
1925034,2516,2,0,16,14
2130564,2516,3,0,10,7
3274082,2516,4,1,13,8
2870186,2516,5,1,11,7
1301551,2516,6,6,15,12
424850,2516,7,6,9,14
587098,2516,8,3,11,11
487869,2516,9,1,10,12
2353851,2516,10,5,8,11
1127661,2516,11,0,14,2
1823946,2516,12,1,10,8
220272,2516,13,3,14,16
1737352,2516,14,0,13,11
2649761,2516,15,0,13,28
2099546,2516,16,6,12,20
1464337,2516,17,4,12,12
2244854,2516,18,0,12,10
1272764,2571,1,1,16,
872122,2571,2,0,17,30
2530438,2571,3,2,14,9
120962,2571,4,6,13,4
2393701,2571,5,0,18,15
1493200,2571,6,1,16,30
543354,2571,7,2,7,30
1226957,2571,8,0,19,12
1617211,2571,9,4,13,30
1460089,2583,1,2,19,
1095321,2583,2,6,11,18
1309370,2583,3,4,19,12
2231646,2583,4,3,15,13
640272,2583,5,0,15,11
3178446,2583,6,1,18,8
2478018,2583,7,4,16,30
110366,2583,8,4,17,7
1066045,2583,9,6,14,16
2848125,2583,10,0,12,8
276043,2583,11,2,17,30
1763823,2583,12,1,16,13
741732,2583,13,5,16,4
587845,2583,14,4,18,13
1676444,2583,15,2,13,12
770232,2583,16,1,15,6
509636,2583,17,0,10,20
2875853,2583,18,5,18,5
3389685,2583,19,3,18,19
1309244,2583,20,1,15,5
3243361,2583,21,3,18,16
1114249,2583,22,1,10,12
1793951,2583,23,3,17,30
577700,2597,1,5,16,
2682695,2597,2,2,13,4
3057926,2597,3,4,17,2
2384621,2597,4,0,18,3
2332023,2597,5,3,18,3
703613,2597,6,1,17,5
3139635,2597,7,2,14,8
2953394,2597,8,1,18,30
3406041,2597,9,4,15,30
3150863,2597,10,2,15,12
16507,2642,1,4,14,
2207452,2642,2,6,15,30
476711,2642,3,2,9,30
3292154,2642,4,4,8,23
1705799,2642,5,5,14,22
2018089,2642,6,1,17,30
2748122,2642,7,3,21,30
508714,2642,8,1,17,30
388283,2642,9,0,10,30
202403,2642,10,6,17,27
3130804,2645,1,4,10,
3324701,2645,2,1,14,30
1614034,2645,3,3,12,9
1915003,2645,4,1,14,30
103347,2645,5,5,9,11
2610338,2645,6,4,14,13
1358545,2645,7,5,11,30
654089,2645,8,3,9,30
2593332,2645,9,0,15,30
2214447,2671,1,2,19,
1879098,2671,2,2,17,14
127861,2671,3,4,15,9
2466606,2671,4,3,13,27
1693933,2671,5,3,13,30
477074,2671,6,1,17,5
1652611,2671,7,6,17,26
1177888,2671,8,4,17,12
329843,2704,1,5,9,
1062905,2704,2,1,11,3
253742,2704,3,3,16,2
384018,2704,4,1,11,5
2511429,2704,5,5,12,4
2978362,2704,6,4,11,6
331738,2704,7,3,11,6
1403523,2704,8,1,10,5
2656059,2704,9,5,12,4
2702876,2712,1,0,19,
2553656,2712,2,3,19,30
1215415,2712,3,0,11,4
326136,2712,4,0,8,14
1808375,2712,5,3,18,3
1501980,2712,6,0,18,25
256436,2712,7,5,9,30
1352351,2712,8,2,16,11
3020753,2712,9,1,17,6
825716,2712,10,6,10,12
101401,2712,11,0,16,15
2476880,2712,12,3,17,3
2724819,2712,13,2,15,13
2241251,2712,14,3,18,1
2778317,2712,15,4,17,15
1532503,2712,16,5,19,15
2632693,2712,17,6,17,15
332559,2712,18,1,18,9
337276,2712,19,6,9,12
2114248,2712,20,2,17,30
904691,2712,21,1,19,13
1692914,2712,22,1,19,7
1944533,2712,23,1,7,28
1895107,2712,24,1,21,7
1783294,2712,25,3,21,2
1578130,2712,26,3,19,21
1089760,2712,27,5,8,16
3111209,2712,28,5,19,0
2239960,2789,1,5,14,
338376,2789,2,0,13,9
1841953,2789,3,0,13,7
2619460,2789,4,3,18,3
2428900,2789,5,4,10,30
888385,2789,6,3,20,6
1835606,2789,7,6,13,10
1191735,2789,8,4,17,5
3279878,2789,9,0,13,10
3305472,2789,10,0,18,7
2122370,2789,11,5,10,12
2242199,2789,12,1,10,30
1389818,2789,13,5,10,4
634723,2789,14,5,11,14
533873,2789,15,1,13,30
996242,2789,16,6,15,12
3050301,2789,17,5,17,13
3368022,2789,18,0,11,9
1298986,2789,19,1,8,8
2131974,2838,1,4,13,
845651,2838,2,3,10,20
3409206,2838,3,1,16,5
441921,2838,4,2,13,29
2032228,2838,5,3,16,30
2137624,2838,6,6,16,30
2829850,2838,7,3,18,25
1944548,2838,8,6,16,10
2148921,2838,9,2,17,3
20694,2838,10,3,14,8
3261855,2838,11,0,14,4
3236952,2874,1,4,22,
2002629,2874,2,0,12,10
1588584,2874,3,1,9,8
1643175,2874,4,5,16,4
573230,2874,5,3,11,12
1053060,2876,1,2,9,
1411601,2876,2,4,9,9
708096,2876,3,2,12,5
26063,2876,4,2,12,7
867641,2876,5,4,9,30
2974587,2876,6,1,13,18
3407693,2876,7,3,9,9
1995649,2876,8,1,10,19
2382216,2876,9,3,8,16
372163,2876,10,2,9,13
474797,2876,11,3,10,15
2548157,2876,12,4,11,30
2707057,2876,13,4,9,14
1039247,2876,14,4,9,14
1716014,2876,15,4,10,21
1974248,2876,16,2,14,12
251209,2876,17,1,13,13
697235,2899,1,1,10,
1689966,2899,2,3,11,2
3256059,2899,3,4,13,8
965596,2899,4,2,23,12
1003589,2899,5,5,13,10
1451157,2899,6,5,17,7
1725011,2899,7,3,22,5
1603686,2899,8,2,9,13
1156025,2899,9,3,16,1
533700,2899,10,1,10,5
2412611,2899,11,0,12,6
1329565,2899,12,5,2,5
147361,2899,13,2,16,18
2179700,2899,14,4,12,2
2043066,2899,15,4,14,7
185831,2899,16,2,20,5
691720,2899,17,4,16,9
2233331,2899,18,0,14,3
283630,2899,19,3,8,10
2525879,2899,20,6,19,3
2160740,2899,21,2,0,3
1781698,2899,22,1,19,6
2282824,2899,23,6,13,5
3024231,2899,24,4,22,5
1350574,2899,25,6,9,2
656725,2899,26,0,12,8
1996608,2899,27,6,16,6
3166832,2899,28,0,18,8
1775810,2899,29,3,15,3
1104525,2899,30,3,9,7
641522,2899,31,2,15,30
2351407,2899,32,5,6,3
513574,2899,33,3,10,5
1186326,2899,34,6,11,3
807303,2899,35,3,10,4
2215486,2899,36,2,10,6
2336457,2899,37,1,23,6
516324,2899,38,1,19,7
1374886,2899,39,2,10,1
1091597,2899,40,2,8,7
1301904,2899,41,2,18,0
1808873,2899,42,4,21,2
2396340,2899,43,5,17,1
2398158,2899,44,1,12,3
2771141,2899,45,4,11,3
502826,2899,46,6,14,2
19635,2899,47,1,0,2
1309355,2899,48,4,11,3
2432696,2899,49,1,8,4
2503228,2899,50,1,23,7
1773608,2899,51,3,16,2
1865103,2899,52,1,11,5
2463506,2899,53,5,10,4
1568375,2899,54,0,14,9
1184540,2899,55,2,15,2
760953,2899,56,1,17,6
1490176,2899,57,4,10,3
122067,2899,58,3,17,6
1896598,2899,59,1,12,12
1912303,2899,60,6,18,5
875732,2899,61,1,9,2
2022608,2899,62,1,8,7
1701362,2899,63,3,10,2
3284216,2941,1,1,14,
409619,2941,2,2,17,8
490965,2941,3,2,14,14
1507677,2941,4,4,22,2
1663343,2941,5,3,8,6
2677515,2941,6,5,15,9
1035455,2941,7,6,16,15
188111,2941,8,6,15,30
2943901,2941,9,6,15,0
2441348,2941,10,1,20,30
1397329,2941,11,1,12,30
2972002,2941,12,4,11,24
460514,2941,13,6,18,2
1142427,2941,14,0,11,8
2158943,2941,15,1,14,15
1692997,2941,16,3,15,30
87465,2941,17,4,23,8
1184251,2941,18,5,0,1
2954607,2941,19,0,22,2
2012249,2941,20,5,7,19
47391,2941,21,1,21,3
3028897,2941,22,6,22,5
2248387,2941,23,3,23,11
3336765,2941,24,2,8,6
2407893,2941,25,3,16,8
2830804,2941,26,5,17,2
2079695,2941,27,1,17,24
1786240,3005,1,0,11,
1523390,3005,2,2,12,2
1550653,3005,3,5,12,3
3310539,3005,4,1,10,3
1914252,3005,5,3,0,2
2732577,3005,6,6,12,3
235639,3005,7,2,14,3
2554030,3005,8,4,10,2
2597785,3005,9,6,10,2
3324989,3005,10,2,16,3
3331602,3005,11,6,14,4
498212,3032,1,3,11,
623780,3032,2,0,16,18
2137266,3032,3,2,10,23
2623270,3032,4,2,12,30
2720627,3032,5,2,8,7
1000307,3032,6,3,11,1
1601574,3032,7,2,12,6
708463,3032,8,4,10,2
661214,3032,9,0,15,30
3344621,3032,10,6,22,6
2735570,3032,11,2,11,10
1545832,3032,12,2,13,7
1846274,3032,13,5,16,3
3218104,3032,14,1,13,3
2276516,3032,15,0,16,6
2571637,3032,16,5,19,5
3301463,3032,17,1,12,10
2635694,3032,18,4,10,30
3107174,3163,1,6,9,
3123496,3163,2,0,10,8
1468605,3163,3,6,11,6
2366422,3163,4,2,11,10
1208128,3163,5,6,15,11
2786902,3163,6,6,10,14
2127814,3163,7,1,10,23
1340043,3163,8,1,14,30
3098995,3163,9,0,21,6
2416038,3163,10,1,11,22
2802933,3163,11,4,18,3
3276321,3168,1,0,12,
736613,3168,2,6,22,13
2420051,3168,3,2,15,10
1824619,3168,4,5,9,30
148320,3168,5,5,13,21
1373901,3168,6,6,21,1
1621672,3168,7,3,9,30
1193672,3168,8,4,12,30
541827,3168,9,5,12,15
3177004,3168,10,4,13,27
2524547,3168,11,6,21,9
2251951,3168,12,4,16,30
84710,3168,13,2,13,19
988204,3168,14,5,12,30
2243652,3177,1,6,1,
232317,3177,2,2,14,17
1512659,3177,3,6,1,4
3306834,3177,4,2,14,10
1885195,3177,5,0,1,5
2887202,3177,6,0,9,14
1324905,3177,7,2,20,9
3157656,3177,8,3,16,29
1978240,3177,9,3,14,28
1899349,3177,10,3,8,7
1867960,3177,11,4,12,1
2811844,3177,12,1,11,18
1868581,3177,13,4,22,3
3096518,3177,14,4,13,21
3072860,3177,15,5,20,8
898452,3177,16,6,22,1
907135,3177,17,3,21,4
1147830,3177,18,0,1,4
1207586,3177,19,6,1,13
102277,3177,20,1,18,2
2086853,3177,21,5,18,11
2529798,3177,22,1,18,3
1666359,3177,23,0,11,27
2957879,3177,24,1,19,8
1381240,3237,1,2,15,
2920712,3237,2,6,10,11
298090,3237,3,3,15,30
1376889,3237,4,1,15,26
1372426,3237,5,1,14,21
1547775,3237,6,6,11,5
1528027,3237,7,1,17,23
1614366,3237,8,3,16,30
2135961,3237,9,1,21,30
3380220,3237,10,5,21,30
288802,3270,1,5,10,
2368987,3270,2,3,15,5
2757380,3270,3,2,17,13
1184501,3270,4,3,19,30
1687214,3291,1,6,20,
3080981,3291,2,1,13,2
1268608,3291,3,2,23,1
948236,3291,4,1,11,6
2162669,3291,5,2,11,1
1817059,3291,6,2,21,0
176235,3291,7,0,12,5
1585593,3334,1,3,12,
1922959,3334,2,3,15,14
2807748,3334,3,3,17,7
79011,3334,4,0,17,11
2393939,3334,5,0,14,7
1876556,3334,6,6,11,13
1857728,3334,7,6,9,28
2804431,3334,8,6,13,7
2083928,3334,9,4,11,5
1444340,3334,10,5,11,8
1231501,3334,11,4,8,6
2500366,3334,12,6,14,2
3000865,3334,13,5,10,6
3340749,3334,14,0,18,9
1911273,3334,15,1,10,8
1722973,3334,16,6,11,19
1214062,3334,17,0,8,8
2898762,3334,18,0,12,14
884318,3334,19,1,15,15
1144774,3334,20,0,18,6
949012,3339,1,1,14,
420057,3339,2,0,11,13
1511997,3339,3,1,18,8
1153448,3339,4,4,16,10
2669259,3339,5,4,14,21
735580,3339,6,2,14,12
2478843,3339,7,2,15,7
2925575,3398,1,6,16,
2943938,3398,2,5,13,20
1479105,3398,3,5,13,14
2540221,3398,4,2,10,25
794887,3398,5,0,20,12
182812,3402,1,3,13,
2157527,3402,2,3,17,7
1616176,3402,3,6,19,10
93055,3402,4,5,19,6
2054566,3402,5,1,18,10
2740486,3402,6,0,16,20
2699473,3402,7,1,15,15
3035802,3402,8,4,12,30
3080959,3413,1,4,10,
1556446,3413,2,4,11,7
947956,3413,3,0,23,10
770439,3413,4,5,11,12
2461768,3413,5,5,11,0
3063027,3413,6,1,14,10
2717738,3413,7,5,15,25
921705,3413,8,4,18,30
2577331,3413,9,5,13,30
2538639,3413,10,3,12,5
243115,3413,11,5,13,30
635912,3430,1,4,9,
3104833,3430,2,4,9,14
1370707,3430,3,1,14,11
298197,3430,4,1,8,14
3087681,3430,5,5,18,11
3061019,3430,6,4,7,13
3086015,3430,7,3,9,27
2047745,3430,8,3,9,21
690356,3430,9,5,9,9
2132778,3430,10,5,8,30
1071276,3430,11,4,7,20
243056,3430,12,1,22,11
3383783,3430,13,4,8,24
3223004,3430,14,6,14,9
1690615,3430,15,6,11,7
904202,3430,16,4,8,19
688333,3430,17,2,8,12
991021,3430,18,2,9,14
2097003,3430,19,3,21,22
2287687,3430,20,3,11,28
2833331,3430,21,1,9,12
3348673,3430,22,1,19,21
2821122,3437,1,0,12,
3322492,3437,2,3,7,30
69467,3437,3,0,17,30
2419732,3437,4,2,6,9
1083606,3437,5,0,18,30
3387598,3437,6,0,17,30
2819620,3437,7,0,19,21
666253,3437,8,0,22,30
1152411,3437,9,0,16,30
3205147,3462,1,1,21,
1632182,3462,2,0,16,13
2494628,3462,3,0,19,7
1120421,3462,4,0,15,14
822227,3462,5,3,12,30
132536,3462,6,0,19,11
2210031,3462,7,6,17,27
2155741,3462,8,0,18,15
1572401,3462,9,5,3,19
2372758,3462,10,2,15,25
135477,3462,11,1,3,27
1866675,3462,12,1,11,30
1777962,3469,1,5,14,
2944528,3469,2,1,13,3
2620989,3469,3,6,15,30
2879905,3469,4,6,17,30
2483500,3469,5,0,13,30
77055,3469,6,6,14,30
2210570,3469,7,3,14,18
1643024,3496,1,5,9,
2549357,3496,2,1,18,24
1002674,3496,3,4,10,17
1589333,3496,4,5,9,8
1353687,3496,5,5,16,30
1583384,3496,6,0,15,2
2311806,3496,7,6,8,30
1348598,3496,8,3,7,30
2068243,3496,9,6,16,30
1941232,3496,10,0,15,30
349703,3496,11,0,15,30
141850,3496,12,1,18,15
1207446,3541,1,0,15,
2091683,3541,2,6,16,6
1488132,3541,3,0,14,22
2035835,3541,4,2,18,30
249486,3541,5,0,12,12
1038672,3541,6,5,20,26
2660040,3674,1,1,19,
1606257,3674,2,4,22,17
2965113,3674,3,0,21,30
2773724,3674,4,1,16,30
621035,3674,5,2,6,30
2204585,3784,1,2,10,
2751520,3784,2,5,14,17
2780294,3784,3,1,14,30
3216481,3784,4,1,16,30
3075842,3815,1,1,22,
487044,3815,2,1,10,7
3062167,3815,3,5,12,30
3347692,3815,4,5,10,30
376310,3815,5,1,15,30
1761153,3815,6,2,9,8
2089175,3815,7,2,10,30
3344697,3815,8,3,12,30
1591211,3834,1,5,9,
2386797,3834,2,1,20,17
3394295,3834,3,1,19,14
1364601,3834,4,5,15,11
2548834,3834,5,1,20,17
449840,3834,6,5,17,11
970538,3834,7,1,0,30
3025325,3834,8,5,12,25
3380157,3834,9,1,0,30
272031,3843,1,2,12,
672254,3843,2,3,8,8
824646,3843,3,5,0,9
1416168,3843,4,6,18,15
328667,3843,5,1,17,9
1421548,3843,6,1,19,7
2553052,3843,7,1,12,7
1449731,3843,8,1,0,14
2304369,3843,9,1,11,7
568071,3843,10,3,23,23
449741,3848,1,4,14,
2468857,3848,2,4,21,7
1478049,3848,3,4,18,7
2864283,3848,4,4,13,21
2804962,3848,5,5,9,29
2458640,3848,6,5,9,7
3136374,3848,7,4,12,30
1122766,3902,1,4,12,
1820427,3902,2,4,12,30
840043,3902,3,5,11,22
653545,3902,4,4,15,30
2090577,3936,1,1,5,
1629589,3936,2,3,6,16
2355080,3936,3,2,5,20
2353609,3936,4,1,4,30
2486467,3936,5,4,6,30
556285,3936,6,4,7,0
127015,3936,7,0,13,10
154196,3936,8,1,3,22
2264748,3936,9,1,1,21
1616813,3936,10,3,6,9
2483433,3936,11,1,4,12
768756,3936,12,5,6,4
3249173,3936,13,0,21,30
584504,3936,14,0,23,14
418330,3942,1,2,18,
390863,3942,2,6,14,30
2002468,3942,3,0,12,30
1390885,3942,4,0,8,7
1106889,3942,5,0,8,7
3328307,3942,6,3,14,3
1586720,3942,7,0,11,11
2484274,3942,8,6,6,6
756449,3953,1,1,18,
2414798,3953,2,2,13,22
2154818,3953,3,6,19,30
2615159,3953,4,5,15,13
522405,3953,5,1,11,17
3203381,3978,1,0,16,
3095123,3978,2,1,10,8
1605497,3978,3,6,18,26
1565964,3978,4,5,19,30
1368467,4102,1,5,20,
462362,4102,2,6,12,30
2941741,4102,3,3,8,4
2300737,4102,4,0,10,11
2560601,4102,5,2,9,9
1856129,4102,6,3,9,15
1991729,4102,7,3,8,7
2049335,4102,8,5,9,2
207148,4102,9,3,8,5
2668260,4102,10,3,19,7
663713,4102,11,1,19,12
412244,4102,12,1,19,7
436101,4102,13,0,18,6
2944696,4102,14,2,15,2
2531171,4102,15,0,21,5
949664,4102,16,1,20,8
3308740,4102,17,1,15,7
2574062,4130,1,5,6,
858946,4130,2,0,16,2
557672,4130,3,5,17,5
1292178,4130,4,6,21,1
3124879,4130,5,0,13,8
3396942,4130,6,5,16,5
1459083,4130,7,0,16,9
3212693,4130,8,6,15,6
863313,4130,9,5,16,6
913280,4130,10,0,14,2
1332964,4130,11,6,12,6
582143,4130,12,1,20,2
19570,4130,13,6,15,5
559338,4130,14,0,13,8
990148,4130,15,4,10,4
718933,4130,16,6,19,2
3377176,4130,17,6,19,7
1563728,4130,18,6,14,7
1638286,4130,19,6,13,7
1163235,4130,20,6,14,7
2661309,4130,21,5,20,6
2404599,4130,22,0,10,16
853779,4130,23,4,19,4
2788470,4130,24,0,14,3
591597,4130,25,6,17,6
1493088,4130,26,4,18,5
2966304,4130,27,5,14,8
1787874,4130,28,5,0,7
2230424,4130,29,2,18,4
3356650,4130,30,5,16,3
2683351,4130,31,5,17,7
1770734,4130,32,6,19,1
1686206,4130,33,5,17,20
2876805,4130,34,5,11,7
331932,4130,35,5,15,7
1473068,4130,36,6,16,15
2654232,4130,37,6,13,7
1074062,4130,38,6,10,7
2524954,4130,39,6,16,14
2065247,4130,40,6,18,21
140087,4130,41,5,17,13
2254131,4130,42,4,19,6
2634155,4130,43,0,16,3
45179,4130,44,6,7,27
1316210,4130,45,3,19,30
74545,4136,1,3,11,
872666,4136,2,2,15,30
554028,4136,3,5,13,10
1878369,4136,4,5,12,30
2617991,4136,5,2,11,30
884252,4136,6,1,12,30
2406429,4152,1,0,22,
982941,4152,2,0,11,7
436241,4152,3,6,15,27
317064,4152,4,0,15,22
493676,4152,5,0,13,7
3209279,4152,6,0,13,30
2721738,4152,7,6,20,30
2818495,4185,1,5,11,
2540943,4185,2,3,9,30
243237,4185,3,2,18,6
2680284,4185,4,3,18,8
1438963,4187,1,1,10,
505991,4187,2,5,12,4
321356,4187,3,6,11,8
1206664,4187,4,1,15,2
368209,4187,5,2,11,1
769644,4187,6,0,12,5
2749790,4187,7,4,14,4
3284536,4187,8,6,17,2
1559761,4187,9,2,9,3
745946,4187,10,6,14,4
2620880,4187,11,6,16,0
3077604,4187,12,4,6,5
1309497,4187,13,6,14,2
3164160,4187,14,4,15,5
1625396,4187,15,6,11,2
2358627,4187,16,0,16,1
1056548,4187,17,1,8,1
1680917,4187,18,6,16,5
2445864,4187,19,2,18,3
946211,4187,20,6,6,4
948092,4187,21,0,9,8
269587,4187,22,4,15,4
2180606,4187,23,0,16,3
3188620,4187,24,1,17,1
1031491,4187,25,4,8,3
767879,4187,26,1,6,4
1521298,4187,27,3,5,2
2282467,4187,28,4,15,1
2895265,4187,29,1,12,4
983150,4187,30,5,17,4
1882330,4187,31,1,8,3
2037056,4187,32,4,11,3
762078,4187,33,0,9,3
2566668,4187,34,2,6,2
3174792,4187,35,2,17,0
1968388,4187,36,5,12,3
325693,4187,37,0,3,2
3174322,4187,38,6,16,6
1296949,4187,39,5,14,6
198424,4187,40,6,9,1
1886091,4187,41,1,8,2
1211877,4219,1,4,18,
997515,4219,2,2,15,26
2814912,4219,3,5,11,30
610489,4219,4,3,12,19
339966,4219,5,4,10,29
808080,4219,6,4,10,30
936091,4219,7,5,11,29
765456,4225,1,6,16,
259515,4225,2,5,15,6
1806952,4225,3,5,10,21
3072689,4225,4,5,6,14
182571,4225,5,3,15,30
3172242,4225,6,2,16,27
2356376,4225,7,1,18,30
1223262,4225,8,5,6,30
2284476,4225,9,5,6,30
2725069,4225,10,0,7,30
2856137,4264,1,4,16,
297065,4264,2,2,12,19
2270448,4264,3,2,1,14
1263095,4264,4,1,11,13
2969849,4264,5,1,17,7
1435331,4275,1,5,20,
3217040,4275,2,6,16,30
1086165,4275,3,2,16,10
1710038,4275,4,3,13,1
2627851,4294,1,5,17,
2143513,4294,2,3,15,19
1319717,4294,3,6,12,17
417495,4294,4,6,14,0
2087881,4294,5,4,18,5
2703360,4294,6,4,20,14
2266685,4294,7,4,18,7
3211617,4294,8,2,16,5
3282179,4294,9,3,16,1
3166160,4294,10,4,13,1
1640763,4294,11,6,16,9
702321,4294,12,6,16,7
2748803,4294,13,1,10,23
759324,4294,14,2,15,8
1673387,4294,15,5,16,10
600922,4294,16,1,18,17
441176,4294,17,6,18,12
2594641,4294,18,2,16,10
2487152,4294,19,5,14,3
128863,4294,20,3,14,12
69878,4294,21,4,10,8
2840821,4294,22,5,10,1
2754016,4294,23,3,16,5
2370388,4294,24,1,7,5
1054202,4294,25,4,14,3
3085183,4294,26,1,6,11
65252,4294,27,0,16,6
1766988,4294,28,4,15,4
2349945,4294,29,4,16,7
860953,4294,30,3,13,13
1659773,4294,31,3,16,0
670006,4294,32,5,16,9
888131,4294,33,0,10,2
2725998,4294,34,1,18,1
1923183,4294,35,0,13,6
2413114,4294,36,5,14,5
540382,4294,37,0,14,2
3291873,4294,38,6,14,13
2966771,4294,39,0,13,8
764092,4294,40,6,12,13
916233,4294,41,1,14,9
420671,4294,42,4,16,3
2958605,4294,43,0,13,3
2394283,4294,44,6,12,6
435198,4294,45,0,14,8
2608330,4294,46,3,13,10
2038329,4294,47,3,19,0
409000,4294,48,3,19,7
